mean_variance	median_variance	nun5	nun20	nun50
"AGAP006706"	9.75150295252885	9.31973251272882	32	68	92
"AGAP006707"	10.0548953792579	9.51892410165897	21	51	86
"AGAP006708"	10.6629642104865	9.81593356833821	41	100	178
"AGAP006709"	9.08531390561689	8.41659058488679	42	110	227
"AGAP006713"	10.0055361841056	9.32061569766179	27	61	135
"AGAP006714"	9.67935571601653	9.24975351955435	35	85	123
"AGAP006715"	10.0646722649531	9.15918361939515	38	79	128
"AGAP006716"	10.1104809203516	9.53125208335325	20	50	87
"AGAP006717"	10.2205259170107	9.60032902436672	23	51	81
"AGAP006718"	8.06203864689389	7.678975945678	53	137	285
"AGAP006719"	9.99739493349765	9.45751936971607	29	57	92
"AGAP006720"	8.81401751634483	8.36686226200699	55	131	240
"AGAP006721"	9.82010604360114	9.20170799093103	32	65	138
"AGAP006723"	10.2264916731644	9.59640394409742	19	42	78
"AGAP006724"	9.65649835312024	9.08126595305497	39	96	186
"AGAP006725"	9.64684437267212	9.21954257466383	17	55	124
"AGAP006726"	10.4493009283308	9.42434676616153	42	78	130
"AGAP006727"	8.18576807579707	7.84020330881972	85	267	586
"AGAP006728"	9.09765302531713	8.39113532492394	40	92	173
"AGAP006729"	8.31409352756373	8.10785330375806	109	343	702
"AGAP006730"	9.58111661622711	8.90193219200265	33	78	148
"AGAP006733"	2.23115836840616	1.94773391466765	123	395	745
"AGAP006734"	10.2245028486506	9.70777186053056	39	92	194
"AGAP006735"	9.66206642978563	9.31405847886097	46	129	232
"AGAP006736"	9.74837387245672	9.28809059160241	35	72	120
"AGAP006737"	9.86085888958909	9.32885427752379	39	103	159
"AGAP006738"	7.3961746485299	7.01735754831014	134	413	767
"AGAP006739"	9.13618501640664	8.84162483686757	61	123	235
"AGAP006740"	9.2830569930537	8.93653122791541	45	99	187
"AGAP006741"	10.2209448344452	9.58744741625404	19	41	79
"AGAP006743"	9.63656404823273	8.96480882928005	31	85	142
"AGAP006744"	9.29679617009109	9.02733588167478	40	90	144
"AGAP006745"	8.92597587826669	8.47186637762473	41	104	193
"AGAP006746"	1.5972812201858	1.19555568479353	130	380	686
"AGAP006747"	10.0085380456764	9.18569506902051	16	60	152
"AGAP006748"	10.2267829138839	9.15778899137024	48	145	270
"AGAP006749"	10.1801456372503	9.20126106704107	38	127	255
"AGAP006750"	8.90431320262302	8.57269064168808	45	125	259
"AGAP006751"	10.6622960997831	9.86945917982979	94	266	538
"AGAP006752"	0.940737158294994	0.53586763855219	83	174	269
"AGAP006753"	1.04343062536694	0.624170407518754	101	259	474
"AGAP006754"	0.971213381592356	0.560895589344323	73	167	279
"AGAP006755"	9.23417465981032	8.83473188435627	51	104	168
"AGAP006756"	9.73209692168276	9.18555105037754	17	63	131
"AGAP006757"	9.72954673235105	9.40752028081724	71	179	375
"AGAP006758"	10.0700704999194	9.49008099490854	26	58	91
"AGAP006759"	5.46517346362356	5.4854458457167	132	406	777
"AGAP006760"	1.37109099517238	0.96237797811267	123	352	607
"AGAP006761"	9.66400416227729	9.19176730069688	16	48	121
"AGAP006762"	10.0501643732037	9.31673632786298	37	99	194
"AGAP006763"	10.2574753866404	9.29405791932326	23	61	110
"AGAP006764"	8.34045598724003	7.97184504750271	74	199	445
"AGAP006765"	9.71768494030773	9.26080571139661	31	59	99
"AGAP006766"	9.48178171804252	9.08480930090974	36	77	132
"AGAP006767"	8.88102927530189	8.51722327800917	51	112	216
"AGAP006768"	10.3167766218111	9.37148216971153	22	47	98
"AGAP006769"	9.02025576775107	7.78561989253355	109	360	720
"AGAP006770"	9.47890486190911	9.16092614017449	49	80	116
"AGAP006771"	10.1798951230734	9.59067120252963	17	48	75
"AGAP006772"	9.52357303302065	8.94166261915794	15	64	158
"AGAP006773"	10.1886774126533	9.27937081560464	31	65	112
"AGAP006774"	9.80524068877952	9.06169700729606	29	80	162
"AGAP006775"	9.97070532178235	9.24938705299638	30	70	148
"AGAP006776"	10.1132951582866	9.23174313634403	18	63	153
"AGAP006777"	9.48719836545269	9.21533361252496	61	108	166
"AGAP006778"	9.06525437688063	8.68893093027859	39	81	148
"AGAP006779"	9.58222436673619	8.97284796187074	36	87	141
"AGAP006780"	10.0545153091383	9.19096012472485	27	69	123
"AGAP006781"	10.1907182270374	9.20637144672759	43	125	233
"AGAP006782"	8.28042477825732	7.50932112780643	83	231	548
"AGAP006783"	9.14995221376779	8.49833870051677	51	119	197
"AGAP006784"	10.111465053032	9.22058724197042	32	79	156
"AGAP006785"	10.1567475061285	9.5903820040204	21	47	88
"AGAP006786"	9.90814345554661	9.11442098546996	32	68	115
"AGAP006788"	9.63111832562991	9.13390385629769	35	80	166
"AGAP006789"	9.19771783894714	8.83125204858891	26	58	143
"AGAP006790"	9.60726860072588	9.45182831762874	82	261	581
"AGAP006791"	9.92381697084876	9.2411627073123	22	61	132
"AGAP006792"	9.56445387977516	9.12435399582296	21	57	130
"AGAP006793"	10.3446297936506	9.37779731159281	29	70	111
"AGAP006794"	9.3579292308888	8.89921335286611	49	109	173
"AGAP006795"	8.84329992018625	8.54354151647397	45	124	257
"AGAP006796"	1.9445171478839	1.65433900786243	114	359	696
"AGAP006797"	10.1526606287846	9.2597956508892	35	94	176
"AGAP006798"	9.12880628544058	8.67698736250183	105	319	683
"AGAP006799"	9.70985880536617	9.16202788119116	72	192	369
"AGAP006800"	8.5591824509268	8.37560091758337	69	170	312
"AGAP006801"	0.935358051569324	0.522479086466046	88	166	209
"AGAP006802"	9.91409060868265	9.41040696664425	25	56	102
"AGAP006803"	9.84695258054238	9.14355490354677	37	96	180
"AGAP006805"	10.2807692211844	9.33102622105196	24	58	102
"AGAP006806"	9.82539676493364	9.19746697987944	61	121	214
"AGAP006807"	9.83880124152897	9.37063787007042	28	65	96
"AGAP006808"	9.18656754502936	8.79808447984504	31	69	134
"AGAP006809"	6.88539252297919	6.80408769818239	127	449	947
"AGAP006810"	10.0904766403585	9.19846338200909	20	62	118
"AGAP006811"	10.3133137467994	9.64642820713024	18	46	78
"AGAP006814"	9.9047656790106	9.4066608683936	28	53	96
"AGAP006815"	9.53172520009608	9.13890436991709	39	74	114
"AGAP006817"	9.14181778139227	8.68886576080317	36	88	173
"AGAP006818"	8.67109017274321	8.50553732287378	76	183	345
"AGAP006819"	9.75536892341596	9.07054675297232	43	87	145
"AGAP006820"	10.2788646201203	9.34532897519838	24	55	108
"AGAP006821"	9.79503064404347	9.33177574499811	27	61	105
"AGAP006822"	9.92162791569757	9.20300746880974	25	76	157
"AGAP006823"	10.0410784249613	9.48234787933347	25	59	90
"AGAP006824"	8.04434758946425	7.3928137532652	77	208	541
"AGAP006825"	10.0967113817844	9.35753793712519	16	52	118
"AGAP006826"	9.93908080084095	9.36886567123281	23	50	114
"AGAP006827"	7.39327243054663	6.77174657345097	113	319	644
"AGAP006828"	4.84932977283612	4.51071763031817	130	388	743
"AGAP006829"	11.0585692568163	10.7365475316608	103	312	652
"AGAP006830"	7.4466271158188	6.87685360735037	123	401	854
"AGAP006831"	8.83157850327442	8.60068796435226	51	152	273
"AGAP006832"	10.8395899281179	10.064805812293	90	271	523
"AGAP006833"	9.71538842097548	9.32735267893031	32	61	106
"AGAP006834"	9.77849511262987	9.12293996421586	45	106	195
"AGAP006835"	9.94659407925417	9.13144706723881	28	75	127
"AGAP006837"	9.19623504769048	8.63606059476157	45	88	161
"AGAP006838"	1.26704073894325	0.834755874151487	120	327	639
"AGAP006839"	10.1543383550304	9.61509482306839	17	51	88
"AGAP006840"	0.938104744467199	0.527325695868974	68	117	167
"AGAP006843"	0.938387717186071	0.529811506717015	40	133	243
"AGAP006847"	0.939331774344185	0.528759934664848	56	117	173
"AGAP006848"	9.05808085137437	8.72841651489119	34	67	152
"AGAP006856"	1.40122367354839	0.969117100452365	140	415	739
"AGAP006859"	0.960164268440796	0.556212361070418	105	251	377
"AGAP006863"	0.939273664740784	0.53096904816239	99	180	237
"AGAP006864"	9.23206039215963	8.90346599311258	38	99	154
"AGAP006865"	8.19601954181583	8.05710768988995	85	245	527
"AGAP006866"	9.54900768224369	9.16105933942805	31	68	116
"AGAP006867"	10.0569820159519	9.2723280404676	28	73	124
"AGAP006868"	8.26353802809411	8.56314159162545	143	501	1050
"AGAP006869"	8.59216829142737	7.86735619428126	60	212	497
"AGAP006870"	10.0388468906636	9.17534857636316	52	107	155
"AGAP006871"	2.19208051856709	1.93528444371468	127	393	772
"AGAP006872"	10.2186820952227	9.30209240542564	39	91	152
"AGAP006873"	9.73923065354248	9.08198830221204	53	150	312
"AGAP006874"	9.94170653651396	9.25719822752342	23	62	129
"AGAP006875"	10.5420061307357	9.92843123300767	16	63	109
"AGAP006876"	9.53365456246396	9.04870856274402	41	91	170
"AGAP006877"	9.87161377865271	9.12784524767352	37	90	141
"AGAP006878"	9.56250822013885	9.02332288666381	43	101	180
"AGAP006879"	1.68129775423869	1.34854362592079	124	380	708
"AGAP006880"	8.31006568904917	8.15799812483299	118	374	782
"AGAP006883"	9.89680577807344	9.3840306112435	21	63	104
"AGAP006884"	10.1929195500451	9.57854630340989	19	40	76
"AGAP006885"	10.2746153769931	9.6309244143325	17	41	74
"AGAP006887"	2.04751547642601	1.67025450054103	132	432	822
"AGAP006888"	9.39064523020526	8.87227563779928	34	84	154
"AGAP006889"	9.48649090690277	8.92247723039506	21	64	151
"AGAP006890"	2.55191176264877	2.10636642236527	120	392	758
"AGAP006891"	9.17366598838848	8.83388861583182	37	98	175
"AGAP006892"	10.1084630286979	9.52162300802468	19	45	83
"AGAP006893"	10.0750306123502	9.20592573218431	35	75	109
"AGAP006894"	9.46172265716116	8.84416546644758	32	71	136
"AGAP006895"	0.944679915637916	0.541072962799397	83	184	278
"AGAP006896"	9.94254294285176	9.50749863769549	32	66	106
"AGAP006897"	9.6363236296404	8.97750486291631	27	69	160
"AGAP006898"	9.7456214151829	9.25868453081873	20	59	126
"AGAP006899"	9.26115475596784	9.038473664035	61	123	181
"AGAP006900"	10.0944281519108	9.52129675521303	21	46	81
"AGAP006901"	9.27799579110325	8.81186855071294	50	127	222
"AGAP006902"	1.59231909156631	1.23574760755091	130	388	694
"AGAP006903"	9.84531717850857	9.14304362136369	44	95	165
"AGAP006904"	9.9221211073822	9.17453045541932	47	106	186
"AGAP006905"	9.17947627700013	8.86795351749507	40	87	159
"AGAP006906"	9.68024224362121	9.05556329791267	28	83	178
"AGAP006907"	9.94355204882668	9.19384627676573	43	100	166
"AGAP006908"	9.59011189481201	9.00424453721445	43	93	150
"AGAP006909"	9.9127580295748	9.22104251746039	22	64	135
"AGAP006910"	8.96828860446665	8.59445793747142	44	119	230
"AGAP006911"	9.88005269042564	9.27763184648211	35	66	128
"AGAP006913"	9.95688653043221	9.42017887668436	38	85	131
"AGAP006914"	12.7472902230923	12.1904586938085	46	119	246
"AGAP006915"	9.73840127178537	8.9415510913911	51	124	251
"AGAP006916"	7.94361512329611	7.62915192517113	139	462	958
"AGAP006917"	10.2750807329348	9.65754809450954	29	51	91
"AGAP006918"	5.3919533121355	5.25038568445298	118	334	553
"AGAP006921"	9.48352463764884	8.97906625366792	41	95	182
"AGAP006923"	10.3276822561073	9.38037099828816	17	44	88
"AGAP006924"	8.45853389735914	8.1477524354275	84	256	555
"AGAP006925"	9.98912871328401	9.26130364628358	27	60	123
"AGAP006926"	9.27054904824394	8.86636735671486	54	125	196
"AGAP006927"	10.0387009175572	9.53372507567454	29	68	113
"AGAP006930"	10.0019040578628	9.43965282051713	32	60	102
"AGAP006931"	8.73216605039843	8.34583405761211	69	152	292
"AGAP006932"	10.1990133527436	9.57218827379353	16	41	81
"AGAP006933"	2.36496817602329	2.10697240500329	141	443	850
"AGAP006934"	9.80753423656081	9.16121187013532	71	197	377
"AGAP006935"	9.55767355385132	9.13377389896337	20	52	134
"AGAP006936"	4.36685719883489	4.03550318814619	140	510	1081
"AGAP006937"	8.91130619413659	8.65716364022006	35	85	167
"AGAP006938"	10.3194878592276	9.37630246475874	18	42	92
"AGAP006939"	9.95581349138739	9.16510592223215	16	61	151
"AGAP006940"	8.49664157607359	8.25501602347828	80	266	605
"AGAP006941"	10.1886216948567	9.54564380300903	20	45	80
"AGAP006942"	9.49602678973054	9.06549129064689	59	136	228
"AGAP006943"	10.1618565161912	9.57844193645181	23	50	89
"AGAP006944"	9.90496104943308	9.49211976999612	29	68	122
"AGAP006945"	10.3658757659592	9.71741943521829	24	55	86
"AGAP006946"	1.45445713691972	1.06994299436461	123	363	667
"AGAP006947"	9.80969969593929	9.321126039978	32	62	106
"AGAP006948"	2.36223121444602	1.96228047149531	135	452	866
"AGAP006949"	10.2163655068464	9.60854820228937	20	46	86
"AGAP006950"	10.0177048459798	9.4290230792372	32	67	107
"AGAP006951"	10.2348471434253	9.64305234298408	20	45	88
"AGAP006952"	10.1108095264541	9.50147072165029	32	68	104
"AGAP006953"	8.71066643061973	8.20236021634432	47	121	249
"AGAP006954"	10.1461101801454	9.31140047527691	45	77	134
"AGAP006955"	1.12604452665485	0.685951419033376	116	321	563
"AGAP006956"	9.81418626801301	9.36407609097424	25	59	103
"AGAP006959"	0.939193750764817	0.527075330018544	77	160	235
"AGAP006960"	10.0493111251561	9.42374148032124	47	104	190
"AGAP006962"	9.72039745560252	9.27877161403276	23	70	133
"AGAP006963"	2.5679429419883	2.31300230994084	121	374	694
"AGAP006964"	8.36973367398798	8.23801005146841	67	152	281
"AGAP006965"	10.1042245793344	9.47406965251506	20	48	89
"AGAP006966"	9.46909685549301	8.94549236886776	31	68	133
"AGAP006967"	9.58021114479898	9.07464810567384	42	95	188
"AGAP006968"	10.2608502807713	9.53113747002089	16	48	90
"AGAP006969"	9.4912724120204	9.07602291349779	49	108	200
"AGAP006970"	9.55709012113458	9.16427853986332	43	77	121
"AGAP006971"	9.53449778891741	9.15125841330661	35	78	125
"AGAP006974"	9.16716059013443	8.59042310873798	58	131	227
"AGAP006975"	9.21181514576362	8.85973273099761	44	79	137
"AGAP006976"	9.17824344941373	8.82241923801666	36	95	160
"AGAP006977"	9.9449612130864	9.2000765468601	47	90	145
"AGAP006978"	8.11398208492488	7.58408731480928	63	161	349
"AGAP006980"	9.0647173685388	8.35301298406793	47	134	244
"AGAP006984"	2.6622745988212	2.44820737375333	134	444	871
"AGAP006986"	9.16435365353741	8.74459153598907	48	116	205
"AGAP006987"	5.852887211498	5.54557834463382	135	449	931
"AGAP006988"	10.0930883309242	9.32712002713356	21	59	118
"AGAP006989"	9.33365857649028	8.77675305385461	41	92	176
"AGAP006990"	10.1775792808472	9.38764811927369	13	51	119
"AGAP006991"	2.29041167585155	2.0057237706912	120	321	590
"AGAP006992"	9.28549774516273	8.85202191012823	71	148	253
"AGAP006993"	9.86487548137018	9.12441590526602	42	91	128
"AGAP006994"	10.0076736112577	9.29473196898016	16	56	113
"AGAP006995"	9.35385648336631	8.88212589146198	26	80	137
"AGAP006996"	5.86761615089688	5.82295042179753	121	438	941
"AGAP006997"	9.74808072722191	9.15491367044901	74	159	250
"AGAP006998"	10.2070946791641	9.55973662617987	27	50	82
"AGAP006999"	8.11095517082894	7.97351704922548	113	342	629
"AGAP007000"	1.94557018503753	1.62266685659467	126	369	693
"AGAP007001"	9.64345086795115	9.07936281788234	45	98	189
"AGAP007002"	8.28728691089223	8.36071176125991	125	397	779
"AGAP007004"	9.66648504746143	9.28083003301259	51	143	254
"AGAP007005"	9.96192883270464	9.28717680199978	19	56	123
"AGAP007006"	10.1323030947559	9.36787775237886	15	53	115
"AGAP007007"	6.12155691259985	6.15798446587594	125	397	828
"AGAP007008"	9.65424908263575	9.08910830217044	36	96	169
"AGAP007010"	9.90468822912564	9.37722516478593	18	51	102
"AGAP007012"	10.1571312581659	9.5539503333745	17	41	78
"AGAP007013"	7.90534385080943	7.71573111074543	101	348	716
"AGAP007014"	9.70985950942551	9.19230960408058	31	76	140
"AGAP007015"	9.26544578771295	8.92549503937343	39	92	147
"AGAP007016"	3.1667146741517	2.88824683523647	94	249	448
"AGAP007017"	9.38426438238748	8.9392396004167	51	128	202
"AGAP007018"	9.41382798455225	9.05012796774361	33	82	142
"AGAP007019"	9.74284838956706	9.11295857258543	90	265	530
"AGAP007020"	10.1111860271621	9.21805141166513	24	65	116
"AGAP007021"	2.74008934217108	2.52171420117071	139	441	879
"AGAP007022"	10.079862433762	9.34063216946177	20	60	112
"AGAP007023"	9.75310225149291	9.23297233808574	14	51	122
"AGAP007024"	8.8539894744025	8.48701311557554	48	140	254
"AGAP007025"	9.87332871160603	9.19094681484168	52	105	187
"AGAP007026"	9.85506475463364	9.38567829883183	28	70	102
"AGAP007027"	10.0192648351058	9.5509882391308	22	55	97
"AGAP007028"	7.98503667870655	7.58472399970168	70	154	361
"AGAP007029"	9.86329161859905	9.12277234119566	29	70	130
"AGAP007030"	10.94705888611	9.83200680346667	25	67	135
"AGAP007031"	9.87881491469835	9.21509340464405	25	71	136
"AGAP007032"	10.0981435480948	9.52308361119	20	44	80
"AGAP007033"	8.63433824117887	8.34403212834589	91	261	528
"AGAP007034"	8.82809753453426	8.54247809004525	63	143	224
"AGAP007035"	2.89067551672122	2.69053527297557	137	463	941
"AGAP007037"	10.4280773246671	9.91891727425627	77	191	352
"AGAP007038"	9.77504637295736	9.34063413468719	20	58	122
"AGAP007040"	7.88350126949503	7.69103364696618	124	403	881
"AGAP007041"	10.0675891115011	9.27589444690906	56	128	198
"AGAP007042"	8.53697678026956	7.90387495934024	57	144	346
"AGAP007043"	9.81544931916014	9.14982372464915	27	82	158
"AGAP007044"	9.4163876134136	9.06086338170218	36	82	131
"AGAP007045"	10.073318609349	9.48606005258972	27	65	99
"AGAP007046"	4.37349475823574	4.10599316279772	120	418	838
"AGAP007048"	10.1247466918713	9.47919318146462	18	45	90
"AGAP007049"	9.37356514751601	9.07271547156034	49	83	139
"AGAP007050"	9.89195995141261	9.28590787799193	43	110	199
"AGAP007051"	8.03383019690244	7.95349273929544	104	277	542
"AGAP007052"	10.1468861302324	9.52189777322329	74	195	390
"AGAP007053"	9.49492417865404	8.98609274019458	48	103	168
"AGAP007054"	10.1611393382451	9.5733296257926	21	48	84
"AGAP007055"	10.1021887372121	9.58988134290837	21	52	87
"AGAP007056"	1.00575768240898	0.585575560295091	63	154	291
"AGAP007057"	9.3837650236183	8.98170641013638	30	82	148
"AGAP007058"	9.92122133828132	9.1765030933655	47	100	153
"AGAP007059"	10.3257199101798	9.54756329911364	20	52	92
"AGAP007060"	10.2027424165476	9.27632583891668	14	53	146
"AGAP007061"	10.236475761211	9.29555971898071	14	53	148
"AGAP007062"	10.1236034102003	9.25477745135868	35	78	129
"AGAP007063"	9.07741776715156	8.67470891806812	60	115	194
"AGAP007064"	7.78877010078046	7.32674400655408	66	171	402
"AGAP007065"	10.1492232833285	9.56879229673893	16	48	74
"AGAP007066"	9.40596291979932	8.94869677210102	54	124	215
"AGAP007068"	7.65548909501171	6.93697083971992	111	299	542
"AGAP007069"	9.96780896173294	9.43251421772743	28	64	110
"AGAP007070"	2.99962176229211	2.72773813413898	131	417	797
"AGAP007071"	1.44827326097222	1.08824849760209	135	437	798
"AGAP007073"	0.94324911057427	0.5420960495178	81	199	290
"AGAP007074"	8.16742664542612	7.24707131310693	73	153	297
"AGAP007075"	0.941200951735649	0.518340433990019	72	175	241
"AGAP007076"	14.3304138158983	12.3402979300292	41	133	615
"AGAP007077"	14.5885288636544	12.4333233485484	37	113	621
"AGAP007078"	14.5179760832433	12.3994262113798	34	113	620
"AGAP007079"	12.0785885144562	10.4827155195204	56	173	501
"AGAP007080"	8.4747158590816	7.91056815457266	95	232	409
"AGAP007081"	6.94698262454715	6.2208934588234	92	208	323
"AGAP007082"	7.1197506797852	6.89997117943005	128	439	887
"AGAP007083"	8.83804117462099	7.91552647303271	89	255	553
"AGAP007084"	8.45890533446997	7.46635553534843	114	374	850
"AGAP007085"	8.47499806712679	8.10221311509525	114	368	738
"AGAP007086"	14.722973327891	11.7075024280216	111	399	874
"AGAP007088"	2.73442997872242	2.48143502873401	135	425	817
"AGAP007089"	8.38132740889561	8.11613672016156	97	249	419
"AGAP007090"	11.8209001099346	10.2561499636517	44	100	351
"AGAP007091"	3.03770525371134	2.70936178472752	127	388	701
"AGAP007092"	12.0903190859022	11.2381520095548	85	268	522
"AGAP007093"	7.38327160648679	6.57286707395846	62	148	233
"AGAP007094"	8.41413478658521	7.93598739955949	120	343	658
"AGAP007095"	8.32728072231957	7.7930571492208	109	352	776
"AGAP007096"	8.64383765405564	7.88033707090489	92	288	622
